epoch,train_loss,train_acc,val_loss,val_acc,lr,kl_loss,time_elapsed
1,5.19245983082984,83.14165497896214,0.40685654115614467,85.34031413612566,0.001,121827.37301674264,68.20777773857117
2,0.4768697804187491,86.11500701262273,0.38751530569261283,87.30366492146597,0.001,90787.77783572931,139.2950644493103
3,0.4563691523432899,85.66619915848527,0.40042451492154785,86.12565445026178,0.001,81333.82502410588,210.76028442382812
4,0.438475990161655,85.66619915848527,0.42334602016429,87.43455497382199,0.001,73782.96380610098,278.14398550987244
5,0.45288624704970887,85.41374474053296,0.4952146409381747,84.29319371727749,0.001,67364.24532126579,349.4423701763153
6,0.4531749680199429,85.07713884992988,0.4137514386501612,86.12565445026178,0.001,61763.941876314864,416.54160594940186
7,0.4514143750259619,85.8625525946704,0.532121884651209,87.04188481675392,0.001,56794.01799176017,483.6505935192108
8,0.45257743645516885,85.49789621318374,0.47891165620369436,79.58115183246073,0.001,52375.054101288566,550.6715366840363
9,0.4391302153405434,85.77840112201963,0.4043886649046893,86.2565445026178,0.0005,49196.1619839148,617.4252870082855
10,0.41884734274879576,86.78821879382889,0.40497781796605176,86.38743455497382,0.0005,47237.12307481592,684.2228717803955
11,0.4363515563298743,85.89060308555399,0.4284198995660113,87.17277486910994,0.0005,45347.921151823284,750.8997511863708
12,0.4460306016459204,85.6100981767181,0.4716960946926896,85.73298429319372,0.0005,43532.60551696178,817.6197211742401
13,0.43382679904493676,85.89060308555399,0.3867124819942794,87.56544502617801,0.0005,41798.12919442497,884.3280627727509
14,0.43853813057862023,85.72230014025246,0.3735169362647371,87.56544502617801,0.0005,40148.81198501052,955.313554763794
15,0.4520891623777895,84.79663394109397,0.3986636258232656,87.17277486910994,0.0005,38587.48056298212,1021.9555184841156
16,0.4466745135158844,85.18934081346424,0.4230481035110214,85.73298429319372,0.0005,37114.41981832924,1088.6426196098328
17,0.4740981476587801,84.34782608695652,0.38696037147057616,87.17277486910994,0.0005,35728.67181254383,1155.30881524086
18,0.4578352653378357,84.90883590462833,0.45082736108939686,86.51832460732984,0.0005,34428.06682481592,1221.9900596141815
19,0.466030374215328,84.51612903225806,0.4193633947696985,83.50785340314137,0.0005,33208.160578650946,1288.68399477005
20,0.4639626327269876,84.90883590462833,0.37659082503218927,87.30366492146597,0.0005,32063.556666374476,1355.3706448078156
21,0.4492506265138677,85.04908835904628,0.376922100158262,87.30366492146597,0.00025,31150.72252311974,1422.0760233402252
22,0.45044802046089655,85.44179523141655,0.388286613825104,85.86387434554973,0.00025,30604.903304150597,1488.736473083496
23,0.44079146706205263,85.32959326788219,0.36028741370320944,87.43455497382199,0.00025,30079.00522166462,1555.4695744514465
